site_id,closest_gage,gage_riv_dist_m
114SR4686_SWAMP,11466065,373.34154557511215
114SR6158,11466065,5289.560064374804
114SR6167,11466065,5289.560064374804
114SR6593,11466065,6801.5756719265955
114SRCH12,11466065,2427.9894628356114
114ST0137,11463200,5934.80717173804
114ST0138,11463200,163.49923591191987
114ST0407,11465200,1485.8746141563072
114ST0528,11467000,2281.9613107680625
114ST0529,11467000,6413.29605095501
114ST0679,11465750,2835.9514904061666
114ST0680,11465750,575.178176328746
114ST0681,11465680,452.98699950837295
114ST0682,11465680,2241.8870815671257
114ST0726,11462000,428.6552081982503
114ST0728,11462000,2911.307269616397
114ST0758,11465000,2298.034407664453
114ST0759,11464500,2655.244584755888
114ST0760,11465000,9532.884006656459
114ST0865,11466800,259.9798311772937
114ST0866,11466800,7288.299646854478
114ST0867,11466800,3388.1290789042746
114ST1276,11467200,17660.824457680443
114ST1277,11461000,11919.683146253441
114ST1278,11461000,848.9269827624113
114ST1279,11467200,7643.081441022023
114ST1280,11467000,0
114ST1281,11467000,10164.079891972307
114ST1283,11467200,7479.217175527443
114ST1284,11467000,4042.515996024531
114ST1285,11462500,0
114ST1287,11467000,5875.396869168909
114ST1288,11467000,4858.97743652987
114ST1618,11466320,0
114ST1619,11466320,0
114ST1892,11466800,2617.569735280147
114STCAJC,11466320,34039.57185994117
114SUP035,11465680,5226.470914823865
114SUP090,11466065,3608.7902419960064
114TCRxxx,11467200,11496.805405546746
114TU0330,11466170,7863.689041167952
114UB0001,11465680,10214.145709925095
114UD0000,11465200,6554.767954173248
114UH3633,11465680,6010.282845494734
114UL3708,11466320,5113.8975452618215
114UL3960,11465350,3868.6574064710408
114UM0355,11467000,10440.99111466198
114UM0355_SWAMP,11467000,10440.99111466198
114UM4293,11466065,7620.2949518338355
114UNCSRC,11466065,6147.298487181399
114UR3927,11466800,9485.196117430438
114US1024,11465680,6511.829054777799
114US1675,11465750,1983.0809350360232
114USABAS,11465750,6665.922082991661
114USCCDP,11465660,4116.767798163681
114USCCJR,11465750,3800.532852973159
114USCHAL,11466800,10769.154861999677
114USCOOP,11465750,6250.65539074713
114USELPH,11465750,6631.070094550885
114USGLED,11466320,10284.254118726574
114USGUER,11466320,2277.9613637502603
114USHIGH,11465750,1243.758991430923
114USMAJO,11466320,8128.30049120958
114USOCCI,11465750,8948.82497423202
114USROBL,11465680,6870.354502561477
114USWOOL,11466800,8021.640198171675
114UT3915,11465680,4896.441696266709
114UT3915_SWAMP,11465680,4896.441696266709
114UV3757,11466320,5013.671005721384
114UW0048,11466320,26.152408503798142
114UW2221,11466800,5167.0710461306335
114VB0259,11466170,46282.260263715725
114VB0410,11466065,49985.22041198825
114WA2887,11465680,2713.4497882616033
114WA2889,11465680,2713.4497882616033
114WC1630,11466800,2520.663067894672
114WC1630_SFEI,11466800,2520.663067894672
114WC8227,11466800,11315.95119626481
114WDCR5x,11467200,10771.355452291195
114WE0614,11467200,5075.370559922813
114WE0648,11466170,45298.6961402368
114WE1048,11466800,11751.681846722644
114WER118,11467200,12913.77337098517
114WICR1x,11467200,15160.514022466616
114WICR2x,11467200,17383.922874838434
114WICR3x,11467200,19189.325324975856
114WLCR1x,11465350,7184.746012384147
114WNMDxx,11465200,7970.681185670909
114XX1675,11465750,1983.0809350360232
114YCLRxx,11461000,1133.0940320854286
114YCMRxx,11461000,4925.244731232565
114YCURxx,11461000,10199.195512294775
115CE0239,11460800,53181.249149437324
11OTH,11181390,31588.35800844894
12-255,11048600,875.9111689018869
12-256,11048600,875.9111689018869
12-257,11048600,710.557168160951
12-258,11048600,710.557168160951
12-259,11048600,710.557168160951
12-329,11048600,453.41161847790477
12-330,11048600,453.41161847790477
12-335,11048600,795.6647201320211
12-336,11048600,795.6647201320211
12-350,11048600,24678.75437730428
12-351,11048600,24393.150706662855
12-353,11048600,24217.82387712858
12-354,11048600,23126.34880196586
12-356,11048600,402.48157833436426
12-361,11047300,5755.259322036094
12-362,11048600,24061.142295062466
12-363,11048600,24703.665012886424
12000,11118500,10825.716322383852
12S,11048600,28288.930027519116
12THPRC,11140585,5254.684704144905
13000,11118500,9963.961569267458
13001,11118500,9762.534016784031
13TH_GST_SECORNER_UC,11180500,1454.3546291064947
13TH_GST_SWCORNER_UC,11180500,1454.3546291064947
14000,11118500,10633.730321201707
14TH_HST_SECORNER_UC,11180500,1582.6320774040973
15_050GAC580,11169025,570.0397681434124
15_050GAC600,11169025,570.0397681434124
15000,11118500,10790.11837727676
16000,11118500,10790.11837727676
160MAM063,10265150,12241.351282474983
160MAM066,10265150,11054.344586427696
160MAM080,10265150,10341.534677612059
160MAM090,10265150,5010.47246889241
17000,11118500,11068.120196105863
18000,11118500,11491.002814167281
180ABU066,11119780,4297.497961252574
180ARA053,11161000,8392.648006031068
180BEA015,11160020,20099.112582526664
180BEA047,11162500,37168.43518507701
180BIG010,11143000,10605.24979723539
180BRO088,11159200,13386.37711443081
180CAR037,11119500,2809.1246081900586
180CAR045,11143200,2080.139345211621
180CAR077,11143250,3494.880962817528
180CEA115,11152600,11366.24530587857
180COR023,11159200,10117.357563626194
180EAG105,11160500,2475.0593395364867
180ELJ013,11132500,6873.275316236151
180FAL031,11160500,3498.405574559822
180GAV099,11120550,629.0196077630696
180KIN027,11160020,9928.613536899698
180LOW057,11152600,11378.782324376127
180MAN106,11159200,25504.812251411466
180MES030,11119780,4219.799981569585
180MOO032,11143200,10518.41886466776
180MOU038,11160300,4102.740845369614
180REF022,11162500,33366.64009333278
180REF104,11160000,11502.652303311925
180REF310ADC,11142500,2014.3558302746128
180RRC001,11181040,43709.49745172894
180RRC002,11181040,44488.03151647617
180SAL025,11145000,12519.741998417689
180SAL035,11132500,1307.4183159572824
180SOQ079,11160000,2712.8501725376964
180SOQ103,11160000,1130.9956486655296
180SUN071,11159200,20458.100503737616
180ZAY018,11160300,1761.0479001764797
19-20-FE02,11047500,54265.67831823814
19-20-FE03,11047000,9786.227158487865
19-20-FE04,11047000,8201.007222649743
19-20-FE05,11047000,8018.605276728076
19-20-FE06,11047000,113.5885034264802
19-20-FE07,11046530,5106.825395099219
19-20-FE08,11047300,12020.17784067342
19-20-FE09,11047300,9131.68252229504
19-20-FE10,11046250,8872.003931422061
19-20-FE11,11047500,2829.841728062547
19-20-FE12,11047500,2597.037279619985
19-20-FE13,11047500,8018.474966310605
19-20-FE14,11047500,11086.501396893496
19-20-FE15,11047500,11642.566011409386
19-20-FE16,11047300,22569.26427867881
19-20-FE17,11047300,17471.206290899147
19-20-FE18,11046500,9653.813087366652
19-20-FE19,11047500,11494.856836817338
19-20-FE20,11047500,5487.382224339187
19-20-GW3,11047500,54265.67831823814
19-20-GW5,11047300,5451.348201368938
19-20-PW2,11047300,3244.892955096704
19-20-PW3,11047300,14020.23804922879
19-20-PW4,11047300,28659.216695759354
19-20-PW5,11047500,53920.87283829014
19-20-PW6,11047500,9503.315696854896
19-20-RW2,11047300,3244.892955096704
19-20-RW3,11047300,14020.23804922879
19-20-RW4,11047300,28659.216695759354
19-20-RW5,11047500,54000.04346561104
19-20-RW6,11047500,5650.358699335718
19-20-WW1,11047300,28630.46834215045
19-20-WW2,11047000,5411.305906605081
19000,11118500,11859.768400731244
1901,11048600,24741.96866712104
19OTH,11460000,34919.25441689146
2000,11117600,40064.645404234514
2001,11048600,18485.91391514975
20010,11181390,8201.95808687303
20014,11180700,12600.203510748695
2002,11048600,18485.91391514975
2003,11048600,23255.88200359052
200PPCPFC,11180700,13804.719525673037
200PPCPRBM,11181040,34995.366133497264
200PPCPSLB,11181390,14585.489466132389
2013,11460800,15733.509484238555
2014,11460800,14918.852048103843
2015,11460800,18092.098552577074
20152TBAY,11460800,54131.45892211872
2016,11460600,9386.159241149096
2017,11460600,10375.46855964631
2018,11460800,14433.298382752575
2019,11460800,49198.28542638989
201AHO350,11460400,162933.8135234225
201CE0039,11460400,6675.089473597593
201CHE300,11460400,2513.371932937932
201HAL100,11460600,11765.101647405754
201HAL400,11460400,20861.150800678293
201KENTLK,11460400,7307.403298996052
201L17001,11460600,5667.835179018633
201LAG005,11460600,7617.487776927761
201LAG030,11460600,4612.776820760409
201LAG038,11460600,5201.875398949165
201LAG040,11460600,5201.875398949165
201LAG045,11460600,6416.528108359107
201LAG048,11460600,7293.20012801365
201LAG050,11460600,7343.6854596994235
201LAG060,11460600,8017.873340291815
201LAG063,11460600,8485.362222542844
201LAG065,11460600,11893.76797256163
201LAG068,11460600,8421.799596345023
201LAG075,11460600,10179.919452449756
201LAG078,11460600,12054.068513473867
201LAG080,11460600,12678.944773718174
201LAG085,11460600,14008.790024024014
201LAG085_SWAMP,11460600,13908.772584567729
201LAG090,11460600,14255.697457050504
201LAG100,11460600,14304.50638920056
201LAG103,11460400,25307.565189173823
201LAG105,11460600,14608.107790346381
201LAG110,11460400,27312.61179607333
201LAG115,11460400,28331.409641645878
201LAG117,11460400,29301.477710758954
201LAG120,11460600,3941.0164137258625
201LAG122,11460600,3697.083817619913
201LAG125,11460600,2804.1924110756354
201LAG130,11460600,75.57684317574103
201LAG130_SWAMP,11460600,61.578914241265466
201LAG140,11460600,2131.3541128883535
201LAG150,11460600,10381.245107609362
201LAG160,11460600,10976.009888632614
201LAG165,11460600,4276.089797955563
201LAG170,11460400,4077.7594054507135
201LAG175,11460400,3132.6129269531493
201LAG180,11460400,2059.304777321331
201LAG185,11460400,835.9937204071784
201LAG18X,11460600,3485.305288291185
201LAG190,11460400,317.8245521676954
201LAG195,11460400,0
201LAG210,11460400,1065.5925384858247
201LAG220,11460400,2257.3804562635232
201LAG228,11460400,4225.708827415504
201LAG230,11460400,4298.979689365983
201LAG240,11460400,4651.263870832072
201LAG241,11460400,4994.777534537775
201LAG242,11460400,6145.7433902138855
201LAG243,11460400,5319.033659218669
201LAG250,11460400,6675.089473597593
201LAG260,11460400,7665.438902866567
201LAG270,11460400,8605.4891969009
201LAG280,11460400,9198.584133659999
201LAG289,11460400,10056.975221116969
201LAG290,11460400,10056.975221116969
201LAG300,11460400,10458.660125991926
201LAG320,11460400,4320.269521243668
201LAG330,11460400,9375.907743076055
201LAG335,11460400,10343.680755858793
201LAG350,11460400,10401.311724711362
201LAGCPT,11460400,1463.2797372967761
201MUD500,11460600,126893.55059839963
201NIC400,11460400,20798.4945831423
201PNG050,11460400,176445.45130097095
201PNL105,11460600,6829.258490725868
201PSL093,11460750,6601.234827566022
201ST0684,11460400,4077.7594054507135
201ST0685,11460400,215.1837530259536
201ST1354,11460750,5173.0877290928665
201ST1689,11460750,6601.234827566022
201ST1768,11460600,15468.685601654179
201ST1769,11460600,11673.671130607181
201ST1771,11460800,20423.51512968203
201ST1773,11460800,14918.852048103843
201ST1774,11460800,14918.852048103843
201ST1775,11460800,55396.347190557804
201ST1776,11460800,57794.52027219633
201ST1777,11460800,22425.946394443676
201ST1778,11460800,18092.098552577074
201ST1781,11460800,15870.288400568206
201ST1784,11460800,16108.923951611043
201ST1785,11460800,14680.566839254327
201ST1786,11460800,14918.852048103843
201ST1787,11460800,15031.472942808661
201ST1788,11460800,14918.852048103843
201ST1789,11460800,14778.565488993372
201ST1855,11460800,11462.50266685284
201ST1856,11460750,3130.1862359656593
201ST1857,11460750,4291.772650576997
201ST1858,11460800,9762.009558207483
201ST1859,11460750,188.8436570673648
201ST1860,11460750,188.8436570673648
201TBF001,11460600,12224.407673572008
201TBF002,11460600,13187.73118499681
201TBF003,11460600,14229.022512010972
201TBF004,11460600,11132.127222569103
201TMB200,11460800,14778.565488993372
201TMB400,11460800,19549.84593621842
201TMB600,11460600,12011.414267490436
201WLK010,11460800,8680.37171303999
201WLK011,11460800,11325.020465211532
201WLK030,11460800,12606.541027381936
201WLK030_SWAMP,11460800,12705.452781594682
201WLK050,11460800,13420.191196649623
201WLK090,11460800,10535.255397440127
201WLK091,11460800,10119.196848910062
201WLK098,11460800,765.8479970870867
201WLK100,11460800,664.5708953800568
201WLK105,11460800,2333.3445180589215
201WLK110,11460800,3964.7200767978447
201WLK120,11460800,7455.690864852604
201WLK130,11460800,10397.070975968058
201WLK130_SWAMP,11460800,10397.070975968058
201WLK140,11460800,288.3659608983171
201WLK150,11460750,2582.6391488635945
201WLK160,11460750,188.8436570673648
201WLK161,11460750,149.42643188250167
201WLK162,11460750,1063.443598370242
201WLK163,11460750,149.42643188250167
201WLK165,11460750,543.7956430386888
201WLK170,11460750,1611.8170867882525
201WLK178,11460750,4225.244107123891
201WLK180,11460750,4595.550515943793
201WLK190,11460750,5405.89215897917
201WLK200,11460750,5101.4150201120265
201WLK230,11460750,13135.864099195735
201WLK240,11460600,65081.30587372738
201WLKD01,11460800,14680.566839254327
201WLKD02,11460800,14680.566839254327
201WLKD03,11460800,14518.89892580984
201WLKD04,11460800,14518.89892580984
201WLKD05,11460800,14517.183049062158
201WLKD06,11460800,14517.183049062158
201WLKD09,11460800,14719.518644079733
201WLKD10,11460800,14719.518644079733
201WLKD11,11460800,14067.29779591623
201WLKD13,11460800,14135.662133763799
201WLKD15,11460800,14135.662133763799
201WLKD17,11460800,14135.662133763799
201WLKD18,11460800,14135.662133763799
201WLKD19,11460800,13805.292485220798
201WLKD20,11460800,13805.292485220798
201WLKD21,11460800,13924.0461321103
201WLKD22,11460800,13924.0461321103
201WLKD23,11460800,13805.292485220798
201WLKD24,11460800,13654.93808867587
201WLKD25,11460800,13805.292485220798
201WLKD27,11460800,13805.292485220798
201WLKD31,11460800,13120.657450036972
201WLKD32,11460800,13120.657450036972
201WLKD33,11460800,13211.92193826571
201WLKD34,11460800,13211.92193826571
201WTG010,11460800,56429.80254752068
202-ALPIN-11,11162500,36983.096854462856
202-BEARG-11,11162500,37130.592981624744
202-BUTAN-11,11162570,11800.9256602957
202-DEERC-12,11162630,6435.988213982892
202-DENNI-11,11162630,7584.811274935674
202-EG-01,11162630,5503.387161331214
202-EGSD-02,11162630,5397.359564114903
202-EGSD-03,11162630,7043.451555005729
202-EGSD-04,11162630,7346.588015874756
202-FRENC-11,11162630,2664.8125119229476
202-GAZOS-15,11162500,32203.257516445487
202-HMB-11,11162630,507.8155713493312
202-LAHON-11,11162570,17145.468758857645
202-LOBIT-11,11162570,12378.272812818017
202-MBSD-02,11162630,12989.221449265631
202-MBSD-03,11162630,13087.570155882404
202-MBSD-04,11162630,7586.819756208956
202-MBSD-05,11162630,12908.378080023907
202-MILLC-11,11162630,5892.299029146037
202-MONTA-11,11162620,27458.30963071635
202-MONTA-12,11162620,27458.30963071635
202-PESCA-11,11162500,7038.501507343738
202-PILAR-11,11162630,214.0883105070286
202-POMPO-11,11162570,5169.23914424745
202-PURIS-11,11162630,12633.885156918766
202-SANGR-11,11162570,2017.6208616647434
202-SANGR-12,11162570,107.00901725489317
202-SANGR-13,11162570,14866.47206668614
202-SANPE-11,11162620,38744.68749740777
202-SANPE-12,11162620,38951.4364663973
202-SANVI-11,11162630,13355.387969264684
202-TUNIT-11,11162570,8302.440751166003
2021,11048600,24752.23895577638
2022,11048600,24867.31233890568
2023,11048600,24867.31233890568
20246PPTH,11162630,6228.874426110314
202AGUS,11162630,6894.398116040399
202ALN150,11162630,1938.6424342908012
202ALN200,11162630,2534.828964611808
202BUT010,11162570,11800.9256602957
202BUT020,11162500,16788.99503711727
202BUT030,11162500,21692.471025091458
202BUT040,11162500,24479.221109231643
202BUT050,11162500,22834.569416861486
202BUT480,11162500,25206.51637131817
202BUT600,11162500,25877.782775635864
202BUT850,11162500,32803.74367532969
202CAP001,11162630,6733.917104082963
202CAP025,11162630,7043.451555005729
202DEN005,11162630,7195.166449383801
202DEN017,11162630,7195.166449383801
202DEN020,11162630,7396.430780067362
202DER100,11162630,6673.095653140282
202DNDS,11162630,7237.486615327843
202DNUS,11162630,8669.716234084386
202DRUS,11162630,7262.643747305557
202DRVL,11162630,6673.095653140282
202DRY010,11162570,7370.053124185317
202DW0018,11162500,15203.201378005884
202DW0194,11162570,11722.919827555583
202FRE002,11162630,2664.8125119229476
202FRE004,11162630,2664.8125119229476
202FRE010,11162630,2721.9650537369844
202FRE050,11162630,3198.4221325172953
202FRE100,11162630,3508.2678456178733
202FRE500,11162630,6286.07328279567
202LGC300,11162570,18606.82716265956
202MAD400,11162630,4288.7609062865795
202MIC150,11162630,5691.16052531156
202PES050,11162500,8811.242635972
202PES060,11162500,7038.501507343738
202PES070,11162500,5285.671219717832
202PES080,11162500,5467.386819290369
202PES090,11162500,2499.319346020439
202PES095,11162500,1341.4246165478655
202PES100,11162500,0
202PES105,11162500,2073.2568759009287
202PES120,11162500,3763.734480357899
202PES134,11162500,7471.986396967569
202PES135,11162500,7750.919329722389
202PES138,11162500,7849.330563781492
202PES140,11162500,8147.617300263725
202PES141,11162500,8171.539256915762
202PES142,11162500,8760.965557681024
202PES144,11162500,8638.128155920323
202PES150,11162500,11506.508449647608
202PES151,11162500,11434.271938106373
202PES154,11162500,11222.595306086167
202PES160,11162500,12422.174342737375
202PES162,11162500,12422.174342737375
